,url,content_dec
3315,https://sputnikglobe.com//20230728/biden-approves-345-million-in-us-defense-aid-to-taiwan-1112232551.html,
3316,https://sputnikglobe.com//20220418/oil-prices-rally-4th-day-in-row-as-libya-disruptions-add-to-russia-supply-squeeze-1094872510.html,
3317,https://sputnikglobe.com//20240731/zelensky-says-expecting-air-defense-systems-to-be-delivered-to-ukraine-in-august-october-1119572199.html,
3318,https://sputnikglobe.com//20220221/swiss-suspends-flights-to-ukraine-until-end-of-february---spokesperson-1093216021.html,
3319,https://sputnikglobe.com//20220412/global-economic-growth-in-2022-will-be-halved-by-inflation-ukraine-crisis--china---think-tank-1094713176.html,
3320,https://sputnikglobe.com//20220223/china-is-gonna-be-next-trump-claims-xi-ready-to-seize-taiwan-after-moscows-donbass-recognition-1093311716.html,
3321,https://sputnikglobe.com//20230207/washington-dc-bars-ready-state-of-the-union-themed-drink-specials-for-presidential-address-night-1107056073.html,
3322,https://sputnikglobe.com//20240910/holding-a-gun-to-armenias-head-eus-visa-free-regime-is-nothing-but-tool-of-manipulation---expert-1120099697.html,
3323,https://sputnikglobe.com//20220714/russian-diplomat-responds-to-ukraine-accusations-about-vinnytsa-strike-at-un-forum-1097321093.html,
3324,https://sputnikglobe.com//20240411/south-korea-opposition-wins-irans-top-diplomat-due-in-us-us-threatens-russian-energy-projects-1117858114.html,
3325,https://sputnikglobe.com//20240117/gold-rush-and-yuan-frenzy-russian-wealth-fund-dumps-euros-1116226947.html,
3326,https://sputnikglobe.com//20240510/russian-military-advances-as-victory-day-commemorated-in-moscow-1118367847.html,
3327,https://sputnikglobe.com//20220329/aussie-radio-station-bans-russian-dj-who-questioned-wests-ukraine-war-narrative-1094293615.html,
3328,https://sputnikglobe.com//20220712/us-claims-iran-plans-to-supply-russian-forces-with-weapons-capable-drones-1097208550.html,
3329,https://sputnikglobe.com//20230420/how-low-will-the-biden-administration-go-1109674005.html,
3330,https://sputnikglobe.com//20230912/us-house-speaker-mccarthy-orders-formal-impeachment-inquiry-into-biden-1113315465.html,
3331,https://sputnikglobe.com//20230719/western-troops-unlikely-to-enter-ukrainian-battlefield---uk-foreign-secretary-1111995990.html,
3332,https://sputnikglobe.com//20221010/putin-russian-high-precision-weapons-striking-infrastructure-in-response-to-kievs-terrorism-1101677340.html,
3333,https://sputnikglobe.com//20220316/cmon-man-biden-begs-oil-companies-to-lower-gasoline-prices-after-wholesale-price-dips-1093938518.html,
3334,https://sputnikglobe.com//20240219/support-for-reducing-arms-supplies-to-ukraine-increases-to-38-in-france---poll-1116867587.html,
3335,https://sputnikglobe.com//20220303/biden-touts-sanctions-on-russia-without-relief-to-encircled-ukrainians--1093528354.html,
3336,https://sputnikglobe.com//20230916/belgium-to-hand-over-to-ukraine-10-decommissioned-m113-armored-personnel-carriers-1113420979.html,
3337,https://sputnikglobe.com//20220725/live-updates-ukrainian-troops-target-lpr-city-with-five-himars-rockets-1097757904.html,
3338,https://sputnikglobe.com//20220408/radio-communications-indicate-significant-numbers-of-foreign-mercs-stuck-in-mariupol-russian-mod-1094598098.html,
3339,https://sputnikglobe.com//20230516/newly-supplied-british-long-range-missiles-used-by-ukrainians-1110384872.html,
3340,https://sputnikglobe.com//20221025/six-eu-countries-boost-exports-of-goods-to-russia-in-july-1102602231.html,
3341,https://sputnikglobe.com//20220919/live-updates-talks-on-russian-ammonia-exports-via-ukraine-underway-un-head-guterres-says-1100944765.html,
3342,https://sputnikglobe.com//20240607/french-arms-maker-knds-finalizes-plan-to-create-ukraine-subsidiary-1118840722.html,
3343,https://sputnikglobe.com//20240613/us-imperialism-in-tbilisi-us-election-opens-russian-interference-witch-hunt-season-1118922168.html,
3344,https://sputnikglobe.com//20230221/us-on-road-to-destructive-war-with-russia-warns-former-pentagon-official-1107681077.html,
3345,https://sputnikglobe.com//20231230/watch-russian-forces-storm-ukrainian-positions-in-kupyansk-direction-1115888251.html,
3346,https://sputnikglobe.com//20220519/laughing-off-invasion-1095643827.html,
3347,https://sputnikglobe.com//20230607/tucker-carlson-in-first-twitter-show-any-fair-person-thinks-ukraine-struck-kakhovka-hpp-1110969728.html,
3348,https://sputnikglobe.com//20220620/draft-of-house-defense-bill-includes-450-million-for-ukraine-security-assistance-1096494174.html,
3349,https://sputnikglobe.com//20220221/ukraine-seeks-to-join-nato-despite-pressure-from-european-countries-foreign-minister-says-1093222717.html,
3350,https://sputnikglobe.com//20220727/lavrov-tours-africa-pompeo-offers-to-join-pelosi-in-taiwan-ukraine-blacklists-us-journalists-1097833531.html,
3351,https://sputnikglobe.com//20240607/new-225mln-aid-for-ukraine-includes-air-defense-interceptors-artillery-systems---pentagon-1118842904.html,
3352,https://sputnikglobe.com//20220622/lithuania-blocks-railway-to-kaliningrad-kremlin-vows-response-1096531252.html,
3353,https://sputnikglobe.com//20220316/possibility-of-complete-trade-embargo-with-russia-1093903925.html,
3354,https://sputnikglobe.com//20230312/appalling-state-of-european-defense--its-dependence-on-us-laid-bare-by-ukrainian-conflict-1108303731.html,
3355,https://sputnikglobe.com//20231201/watch-russian-artillerymen-eliminate-ukrainian-positions-1115325762.html,
3356,https://sputnikglobe.com//20230503/philippine-president-meets-with-biden-as-tensions-with-china-increase--1110037831.html,
3357,https://sputnikglobe.com//20240807/whats-toretsks-strategic-importance-and-why-is-the-ukrainian-military-losing-ground-there-1119669733.html,
3358,https://sputnikglobe.com//20220311/biden-us-moved-over-12000-troops-to-borders-with-russia-to-defend-nato-1093787722.html,
3359,https://sputnikglobe.com//20230413/scott-ritter-pentagon-leaks-show-that-ukraine-cant-win--1109484135.html,
3360,https://sputnikglobe.com//20231026/c-4-explosives-from-aid-to-ukraine-resold-on-black-market-----1114496571.html,
3361,https://sputnikglobe.com//20230108/west-is-losing-influence-in-africa-says-eritrean-ambassador-to-russia-1106122351.html,
3362,https://sputnikglobe.com//20230311/surge-in-gambias-tourism-sector-partially-compensates-for-rise-in-imports-reports-say-1108285800.html,
3363,https://sputnikglobe.com//20230911/sanctions-or-robbery-eu-okays-confiscation-of-cars-and-phones-from-russian-travelers-1113284323.html,
3364,https://sputnikglobe.com//20240310/watch-russian-drone-coordinate-artillery-strike-against-ukrainian-forces-1117242323.html,
3365,https://sputnikglobe.com//20230211/germany-to-reportedly-start-training-ukrainian-crews-to-operate-leopard-2-tanks-next-week--1107347239.html,
3366,https://sputnikglobe.com//20231229/watch-russian-paratroopers-take-out-ukrainian-observation-post-with-anti-tank-missile-1115875037.html,
3367,https://sputnikglobe.com//20231206/zelensky-attempts-to-sway-congress-as-ukraine-funding-runs-dry-1115410283.html,
3368,https://sputnikglobe.com//20250118/ukraine-losing-lithium-wealth-major-blow-to-the-west-1121457558.html,
3369,https://sputnikglobe.com//20240526/orban-foresees-dire-consequences-if-eu-militarism-continues-unchecked-1118643830.html,
3370,https://sputnikglobe.com//20221123/delay-at-finlands-new-nuclear-reactor-imperils-countrys-power-supply-1104567883.html,
3371,https://sputnikglobe.com//20220308/zelensky-expresses-readiness-to-discuss-and-find-compromise-regarding-status-of-crimea-donbass-1093682197.html,
3372,https://sputnikglobe.com//20220517/russias-probable-investment-in-nigerian-gas-will-be-boon-for-africa-but-what-will-it-mean-for-eu-1095562447.html,
3373,https://sputnikglobe.com//20220703/britain-seeking-pretext-for-navy-to-enter-black-sea-russian-foreign-minister-says-1096915209.html,
3374,https://sputnikglobe.com//20231104/ukrainian-defense-minister-says-asked-us-for-more-ammunition-1114722133.html,
3375,https://sputnikglobe.com//20241212/russian-army-liberates-zarya-settlement-in-donetsk-peoples-republic-1121152741.html,
3376,https://sputnikglobe.com//20220326/old-or-sick-mans-behavior-russian-state-duma-speaker-volodin-slams-bidens-butcher-remarks-1094224587.html,
3377,https://sputnikglobe.com//20220505/watch-russian-ka-52-helicopters-eliminate-ukrainian-armoured-vehicles-1095282126.html,
3378,https://sputnikglobe.com//20240610/ukraine-loses-up-to-570-soldiers-in-fights-with-russias-battlegroup-zapad---mod-1118890878.html,
3379,https://sputnikglobe.com//20221003/moscow-catches-blinken-letting-slip-us-motive-for-sabotaging-nord-stream-1101470125.html,
3380,https://sputnikglobe.com//20220225/french-journalist-european-channels-unwilling-to-report-ukrainian-armys-shelling-of-civilians-1093372230.html,
3381,https://sputnikglobe.com//20221129/nato-foreign-ministers-participate-in-north-atlantic-council-meeting-in-bucharest-1104818574.html,
3382,https://sputnikglobe.com//20231210/truckonomics-russias-2023-hgv-sales-smash-records-1115512298.html,
3383,https://sputnikglobe.com//20220923/germans-urged-to-prepare-for-empty-fridges-as-energy-crunch-takes-bite-out-of-food-security-1101144016.html,
3384,https://sputnikglobe.com//20230223/chinese-foreign-ministry-urges-washington-to-tell-truth-about-nord-stream-explosions-1107741390.html,
3385,https://sputnikglobe.com//20220322/russia-would-only-use-nuclear-weapons-if-its-existence-was-threatened-kremlin-says-1094096537.html,
3386,https://sputnikglobe.com//20240301/watch-russian-su-34-combat-aircraft-bomb-ukrainian-positions-1117071941.html,
3387,https://sputnikglobe.com//20230616/growth-of-brics-could-accelerate-de-dollarization-1111210989.html,
3388,https://sputnikglobe.com//20240821/watch-black-sea-fleet-marines-capture-18-ukrainian-assault-fighters-in-kursk-region-1119857561.html,
3389,https://sputnikglobe.com//20230603/whats-behind-us-new-start-countermeasures-and-whos-poised-to-lose-the-most-1110875137.html,
3390,https://sputnikglobe.com//20230608/kakhovka-dam-attack-lines-up-with-wests-scorched-earth-scenario-for-ukraine-1110988270.html,
3391,https://sputnikglobe.com//20220304/live-updates-nato-plotted-third-world-war-using-nuclear-weapons-against-russia---ex-ukrainian-pm--1093577850.html,
3392,https://sputnikglobe.com//20220308/uk-vows-to-support-poland-whatever-choice-it-makes-regarding-transfer-of-jets-to-ukraine-1093681290.html,
3393,https://sputnikglobe.com//20230429/germany-preparing-ukrainian-soldiers-for-counteroffensive---reports-1109947160.html,
3394,https://sputnikglobe.com//20230531/us-could-go-with-smaller-defense-budget-if-it-abandons-failed-hegemony-policy-1110810169.html,
3395,https://sputnikglobe.com//20230926/watch-russian-kamikaze-drone-eliminate-ukrainian-armored-vehicle-in-zaporozhye-region-1113678850.html,
3396,https://sputnikglobe.com//20240412/ukrainian-defectors-car-explodes-in-moscow-owner-sustains-minor-injuries---assistant-1117900181.html,
3397,https://sputnikglobe.com//20230617/putin-thanks-doctors-working-in-special-operation-zone-on-medical-worker-day-1111254260.html,
3398,https://sputnikglobe.com//20230627/top-australian-diplomat-voices-disappointment-with-criticism-of-aid-package-to-kiev-1111500144.html,
3399,https://sputnikglobe.com//20240507/israel-launches-powerful-strikes-on-rafah-hamas-accepts-ceasefire-proposal-1118298549.html,
3400,https://sputnikglobe.com//20230422/pistorius-remarks-on-ukrainian-attacks-on-russia-should-be-memorized---russian-mfa-spokeswoman-1109759451.html,
3401,https://sputnikglobe.com//20231006/eurozone-economy-on-course-for-recession-in-late-2023-as-output-mired-in-downturn-1113984677.html,
3402,https://sputnikglobe.com//20240417/zelensky-green-with-envy-as-west-comes-to-aid-of-israeli-ally-1117966898.html,
3403,https://sputnikglobe.com//20240117/art-dealer-drops-bombshell-hunter-bidens-art-sales-coincided-with-joes-presidency-1116205766.html,
3404,https://sputnikglobe.com//20220511/us-house-clears-funding-measure-providing-nearly-40-billion-in-ukraine-aid-1095416473.html,
3405,https://sputnikglobe.com//20221012/crimea-bridge-attack-us-sours-on-saudi-arabia-la-racism-scandal-1101737368.html,
3406,https://sputnikglobe.com//20221101/uk-energy-bills-to-double-this-winter-compared-to-2021-1102911466.html,
3407,https://sputnikglobe.com//20230408/cost-of-sanctions-foreign-firms-suffer-2-bln-losses-after-leaving-russia-1109269563.html,
3408,https://sputnikglobe.com//20220716/live-updates-ukrainian-shelling-kill-seven-people-in-dpr-over-past-day-authorities-say-1097370231.html,
3409,https://sputnikglobe.com//20220924/unga-77-lavrov-exposes-the-wests-role-in-inciting-ukrainian-conflict-defends-moscows-actions-1101191646.html,
3410,https://sputnikglobe.com//20221228/us-government-agencies-are-in-charge-of-censorship-1105833878.html,
3411,https://sputnikglobe.com//20240110/will-taiwans-electorate-vote-to-sacrifice-their-island-to-us-imperialism-1116087461.html,
3412,https://sputnikglobe.com//20240528/us-planning-to-build-lithium-production-plant-in-ukraine---ukrainian-mp-1118663119.html,
3413,https://sputnikglobe.com//20221106/french-soldier-deployed-in-romania-as-part-of-nato-mission-found-dead-in-hotel-reports-say-1103837442.html,
3414,https://sputnikglobe.com//20240822/ukraine-loses-up-to-765-soldiers-in-fighting-with-russias-yug-group---russian-military-1119871419.html,
3415,https://sputnikglobe.com//20240828/game-over-ukraine-announces-partial-halt-to-payments-on-its-gargantuan-debt-1119938898.html,
3416,https://sputnikglobe.com//20240807/whats-known-about-ukraines-botched-attack-on-russias-kursk-region-1119668114.html,
3417,https://sputnikglobe.com//20220629/hunter-biden-racked-up-thousands-in-escort-bills-laptop-reveals-1096760632.html,
3418,https://sputnikglobe.com//20221119/un-calls-for-full-investigation-into-reports-of-russian-prisoners-of-war-killed-in-ukraine-1104417307.html,
3419,https://sputnikglobe.com//20230907/ukrainian-breakthrough-or-bust-1113173766.html,
3420,https://sputnikglobe.com//20230918/watch-russian-artillery-strikes-destroy-ukrainian-forces-attempting-to-advance-1113449182.html,
3421,https://sputnikglobe.com//20230830/russian-air-defense-repels-mass-attack-of-ukrainian-drones--1112980602.html,
3422,https://sputnikglobe.com//20220604/nato-school-who-and-what-was-taught-by-western-military-instructors-in-ukraine-1096009667.html,
3423,https://sputnikglobe.com//20240820/dnc-convention-opens-to-protests-poland-hushes-nord-stream-investigation-ukraines-nuclear-gamble-1119834657.html,
3424,https://sputnikglobe.com//20230602/us-reportedly-eying-japanese-tnt-for-ukraine-bound-shells-amid-global-shortages----1110853117.html,
3425,https://sputnikglobe.com//20220630/the-white-house-explains-the-troop-deployment-across-europe-to-contain-russia-1096813888.html,
3426,https://sputnikglobe.com//20230208/corrupt-draft-evasion-scheme-uncovered-in-ukraine-source-says-1107075050.html,
3427,https://sputnikglobe.com//20230217/what-the-blockade-of-cuba-hides-from-people-in-the-us-1107520216.html,
3428,https://sputnikglobe.com//20230315/what-message-does-black-sea-reaper-crash-send-about-us-spying-missions-and-double-standards-1108426861.html,
3429,https://sputnikglobe.com//20230315/morocco-teams-up-with-spain-portugal-for-2030-fifa-world-cup-bid-1108407298.html,
